Viens	VER:pres	venir
-je	PRO:PER	je
égarer	VER:infi	égarer
?	SENT	?
Tu	PRO:PER	tu
pleures	VER:pres	pleurer
malheureuse	ADJ	malheureux
?	SENT	?
Ah	INT	ah
!	SENT	!
Tu	PRO:PER	tu
devais	VER:impf	devoir
pleurer	VER:infi	pleurer
,	PUN	,
Lorsque	NAM	Lorsque
d'	PRP	de
un	DET:ART	un
vain	ADJ	vain
désir	NOM	désir
à	PRP	à
ta	DET:POS	ton
perte	NOM	perte
poussée	ADJ	poussé
,	PUN	,
Tu	VER:simp	Tu
conçus	VER:pper	concevoir
de	PRP	de
le	PRO:PER	le
voir	VER:infi	voir
la	DET:ART	le
première	NUM	premier
pensée	NOM	pensée
.	SENT	.
Tu	PRO:PER	tu
pleures	VER:pres	pleurer
?	SENT	?
Et	KON	et
l'	DET:ART	le
ingrat	NOM	ingrat
tout	ADV	tout
prêt	ADJ	prêt
à	PRP	à
te	PRO:PER	te
trahir	VER:infi	trahir
Prépare	VER:pres	préparer
les	DET:ART	le
discours	NOM	discours
dont	PRO:REL	dont
il	PRO:PER	il
veut	VER:pres	vouloir
t'	PRO:PER	te
éblouir	VER:infi	éblouir
.	SENT	.
Pour	PRP	pour
plaire	VER:infi	plaire
à	PRP	à
ta	DET:POS	ton
rivale	NOM	rival
il	PRO:PER	il
prend	VER:pres	prendre
soin	NOM	soin
de	PRP	de
sa	DET:POS	son
vie	NOM	vie
.	SENT	.
Ah	INT	ah
!	SENT	!
Traître	ADJ	traître
,	PUN	,
tu	PRO:PER	tu
mourras	VER:futu	mourir
.	SENT	.
Quoi	PRO	quoi
!	SENT	!
Tu	PRO:PER	tu
n'	ADV	ne
es	VER:pres	être
point	ADV	point
partie	VER:pper	partir
?	SENT	?
Va	VER:pres	aller
.	SENT	.
Mais	KON	mais
nous	PRO:PER	nous
-même	ADJ	même
allons	VER:pres	aller
,	PUN	,
précipitons	VER:pres	précipiter
nos	DET:POS	notre
pas	NOM	pas
.	SENT	.
Qu'	KON	que
il	PRO:PER	il
me	PRO:PER	me
voie	VER:subp	voir
attentive	ADJ	attentif
au	PRP:det	au
soin	NOM	soin
de	PRP	de
son	DET:POS	son
trépas	NOM	trépas
,	PUN	,
Lui	VER:pper	luire
montrer	VER:infi	montrer
à	PRP	à
la	DET:ART	le
fois	NOM	foi|fois
,	PUN	,
et	KON	et
l'	DET:ART	le
ordre	NOM	ordre
de	PRP	de
son	DET:POS	son
frère	NOM	frère
,	PUN	,
Et	NOM	Et
de	PRP	de
sa	DET:POS	son
trahison	NOM	trahison
ce	PRO:DEM	ce
gage	NOM	gage
trop	ADV	trop
sincère	ADJ	sincère
.	SENT	.
Toi	PRO:PER	toi
,	PUN	,
Zatime	NAM	Zatime
,	PUN	,
retiens	VER:pres	retenir
ma	DET:POS	mon
rivale	NOM	rival
en	PRP	en
ces	PRO:DEM	ce
lieux	NOM	lieu
.	SENT	.
Qu'	KON	que
il	PRO:PER	il
n'	ADV	ne
ait	VER:subp	avoir
en	PRO:PER	en
expirant	VER:ppre	expirer
que	KON	que
ses	DET:POS	son
cris	NOM	cri
pour	PRP	pour
adieux	NOM	adieu
.	SENT	.
Qu'	KON	que
elle	PRO:PER	elle
soit	VER:subp	être
cependant	ADV	cependant
fidèlement	ADV	fidèlement
servie	VER:pper	servir
.	SENT	.
Prends	VER:pres	prendre
soin	NOM	soin
d'	PRP	de
elle	PRO:PER	elle
.	SENT	.
Ma	DET:POS	mon
haine	NOM	haine
a	VER:pres	avoir
besoin	NOM	besoin
de	PRP	de
sa	DET:POS	son
vie	NOM	vie
.	SENT	.
Ah	INT	ah
!	SENT	!
Si	KON	si
pour	PRP	pour
son	DET:POS	son
amant	NOM	amant
facile	ADJ	facile
à	PRP	à
s'	PRO:PER	se
attendrir	VER:infi	attendrir
La	DET:ART	le
peur	NOM	peur
de	PRP	de
son	DET:POS	son
trépas	NOM	trépas
la	PRO:PER	la
fit	VER:simp	faire
presque	ADV	presque
mourir	VER:infi	mourir
,	PUN	,
Quel	NAM	Quel
surcroît	NOM	surcroît
de	PRP	de
vengeance	NOM	vengeance
et	KON	et
de	PRP	de
douceur	NOM	douceur
nouvelle	ADJ	nouveau
,	PUN	,
De	VER:simp	De
le	PRO:PER	le
montrer	VER:infi	montrer
bientôt	ADV	bientôt
pâle	ADJ	pâle
et	KON	et
mort	VER:pper	mourir
devant	PRP	devant
elle	PRO:PER	elle
,	PUN	,
De	VER:simp	De
voir	VER:infi	voir
sur	PRP	sur
cet	PRO:DEM	ce
objet	NOM	objet
ses	DET:POS	son
regards	NOM	regard
arrêtés	NOM	arrêté
Me	ABR	Me
payer	VER:infi	payer|payer
les	DET:ART	le
plaisirs	NOM	plaisir
que	PRO:REL	que
je	PRO:PER	je
leur	PRO:PER	lui
ai	VER:pres	avoir
prêtés	VER:pper	prêter
!	SENT	!
Va	VER:pres	aller
,	PUN	,
retiens	VER:pres	retenir
-la	PRO:PER	la
.	SENT	.
Surtout	ADV	surtout
garde	VER:pres	garder
bien	ADV	bien
le	DET:ART	le
silence	NOM	silence
.	SENT	.
Moi	PRO:PER	moi
...	PUN	...
Mais	VER:impf	Mais
qui	PRO:REL	qui
vient	VER:pres	venir
ici	ADV	ici
différer	VER:infi	différer
ma	DET:POS	mon
vengeance	NOM	vengeance
?	SENT	?
Que	KON	que
faites	VER:pres	faire
-vous	PRO:PER	vous
,	PUN	,
Madame	NAM	Madame
?	SENT	?
En	PRP	en
quels	PRO:REL	quel
retardements	NOM	retardement
D'	ADJ	D'
un	DET:ART	un
jour	NOM	jour
si	ADV	si
précieux	ADJ	précieux
perdez	VER:pres	perdre
-vous	PRO:PER	vous
les	DET:ART	le
moments	NOM	moment
?	SENT	?
Byzance	NAM	Byzance
par	PRP	par
mes	DET:POS	mon
soins	NOM	soin
presque	ADV	presque
entière	ADJ	entier
assemblée	NOM	assemblée
Interroge	VER:pres	interroger
ses	DET:POS	son
chefs	NOM	chef
,	PUN	,
de	PRP	de
leur	DET:POS	leur
crainte	NOM	crainte
troublée	ADJ	troublé
.	SENT	.
Et	KON	et
tous	PRO:IND	tout
,	PUN	,
pour	PRP	pour
s'	PRO:PER	se
expliquer	VER:infi	expliquer
,	PUN	,
ainsi	ADV	ainsi
que	KON	que
mes	DET:POS	mon
amis	NOM	ami
,	PUN	,
Attendent	VER:pres	attendre
le	DET:ART	le
signal	NOM	signal
que	PRO:REL	que
vous	PRO:PER	vous
m'	PRO:PER	me
aviez	VER:impf	avoir
promis	VER:pper	promettre
.	SENT	.
D'	PRP	de
où	PRO:REL	où
vient	VER:pres	venir
que	ADV	que
sans	PRP	sans
répondre	VER:infi	répondre
à	PRP	à
leur	DET:POS	leur
impatience	NOM	impatience
,	PUN	,
Le	DET:ART	le
sérail	NOM	sérail
cependant	ADV	cependant
garde	VER:pres	garder
un	DET:ART	un
triste	ADJ	triste
silence	NOM	silence
?	SENT	?
Déclarez	VER:pres	déclarer
-vous	PRO:PER	vous
,	PUN	,
Madame	NAM	Madame
,	PUN	,
et	KON	et
sans	PRP	sans
plus	ADV	plus
différer	VER:infi	différer
...	PUN	...
Oui	VER:pper	Oui
,	PUN	,
vous	PRO:PER	vous
serez	VER:futu	être
content	ADJ	content
,	PUN	,
je	PRO:PER	je
vais	VER:pres	aller
me	PRO:PER	me
déclarer	VER:infi	déclarer
.	SENT	.
Madame	NAM	Madame
,	PUN	,
quel	PRO:REL	quel
regard	NOM	regard
,	PUN	,
et	KON	et
quelle	PRO:REL	quel
voix	NOM	voix
sévère	ADJ	sévère
Malgré	VER:pper	Malgré
votre	DET:POS	votre
discours	NOM	discours
m'	PRO:PER	me
assure	VER:pres	assurer
du	PRP:det	du
contraire	NOM	contraire
?	SENT	?
Quoi	PRO	quoi
!	SENT	!
Déjà	ADV	déjà
votre	DET:POS	votre
amour	NOM	amour
des	PRP:det	du
obstacles	NOM	obstacle
vaincu	VER:pper	vaincre
...	PUN	...
Bajazet	NAM	Bajazet
est	VER:pres	être
un	DET:ART	un
traître	NOM	traître
,	PUN	,
et	KON	et
n'	ADV	ne
a	VER:pres	avoir
que	KON	que
trop	ADV	trop
vécu	VER:pper	vivre
.	SENT	.
Lui	PRO:PER	lui
!	SENT	!
Pour	PRP	pour
moi	PRO:PER	moi
,	PUN	,
pour	KON	pour
vous	PRO:PER	vous
-même	ADJ	même
également	ADV	également
perfide	ADJ	perfide
,	PUN	,
Il	VER:subi	Il
nous	PRO:PER	nous
trompait	VER:impf	tromper
tous	PRO:IND	tout
deux	NUM	deux
.	SENT	.
Comment	ADV	comment
?	SENT	?
Cette	PRO:DEM	ce
Atalide	NAM	Atalide
,	PUN	,
Qui	NAM	Qui
même	ADV	même
n'	ADV	ne
était	VER:impf	être
pas	ADV	pas
un	DET:ART	un
assez	ADV	assez
digne	ADJ	digne
prix	NOM	prix
,	PUN	,
De	VER:simp	De
tout	PRO:IND	tout
ce	PRO:DEM	ce
que	PRO:REL	que
pour	KON	pour
lui	PRO:PER	lui
vous	PRO:PER	vous
avez	VER:pres	avoir
entrepris	VER:pper	entreprendre
...	PUN	...
Hé	VER:simp	Hé
bien	ADV	bien
?	SENT	?
Lisez	VER:pres	lire|liser
.	SENT	.
Jugez	VER:pres	juger
après	PRP	après
cette	PRO:DEM	ce
insolence	NOM	insolence
,	PUN	,
Si	NAM	Si
nous	PRO:PER	nous
devons	VER:pres	devoir
d'	PRP	de
un	DET:ART	un
traître	ADJ	traître
embrasser	VER:infi	embrasser
la	DET:ART	le
défense	NOM	défense
.	SENT	.
Obéissons	VER:pres	obéir
plutôt	ADV	plutôt
à	PRP	à
la	DET:ART	le
juste	ADJ	juste
rigueur	NOM	rigueur
D'	NAM	D'
Amurat	NAM	Amurat
qui	PRO:REL	qui
s'	PRO:PER	se
approche	VER:pres	approcher
et	KON	et
retourne	VER:pres	retourner
vainqueur	NOM	vainqueur
,	PUN	,
Et	NOM	Et
livrant	VER:ppre	livrer
sans	PRP	sans
regret	NOM	regret
un	DET:ART	un
indigne	ADJ	indigne
complice	NOM	complice
,	PUN	,
Apaisons	VER:pres	apaiser
le	DET:ART	le
sultan	NOM	sultan
par	PRP	par
un	DET:ART	un
prompt	ADJ	prompt
sacrifice	NOM	sacrifice
.	SENT	.
Oui	INT	oui
,	PUN	,
puisque	KON	puisque
jusque	PRP	jusque
-là	ADV	là
l'	DET:ART	le
ingrat	NOM	ingrat
m'	PRO:PER	me
ose	VER:pres	oser
outrager	VER:infi	outrager
,	PUN	,
Moi	NOM	moi
-même	ADJ	même
,	PUN	,
s'	PRO:PER	se
il	PRO:PER	il
le	PRO:PER	le
faut	VER:pres	falloir
,	PUN	,
je	PRO:PER	je
m'	PRO:PER	me
offre	VER:pres	offrir
à	PRP	à
vous	PRO:PER	vous
venger	VER:infi	venger
,	PUN	,
Madame	NAM	Madame
.	SENT	.
Laissez	VER:pres	laisser
-moi	PRO:PER	moi
nous	PRO:PER	nous
laver	VER:infi	laver
l'	DET:ART	le
un	NOM	un
et	KON	et
l'	DET:ART	le
autre	ADJ	autre
Du	VER:futu	Du
crime	NOM	crime
que	KON	que
sa	DET:POS	son
vie	NOM	vie
a	VER:pres	avoir
jeté	VER:pper	jeter
sur	PRP	sur
la	DET:ART	le
nôtre	PRO:POS	nôtre
.	SENT	.
Montrez	VER:pres	montrer
-moi	PRO:PER	moi
le	DET:ART	le
chemin	NOM	chemin
,	PUN	,
j'	PRO:PER	je
y	PRO:PER	y
cours	VER:pres	courir
.	SENT	.
Non	ADV	non
,	PUN	,
Acomat	NAM	Acomat
.	SENT	.
Laissez	VER:pres	laisser
-moi	PRO:PER	moi
le	DET:ART	le
plaisir	NOM	plaisir
de	PRP	de
confondre	VER:infi	confondre
l'	DET:ART	le
ingrat	NOM	ingrat
.	SENT	.
Je	PRO:PER	je
veux	VER:pres	vouloir
voir	VER:infi	voir
son	DET:POS	son
désordre	NOM	désordre
,	PUN	,
et	KON	et
jouir	VER:infi	jouir
de	PRP	de
sa	DET:POS	son
honte	NOM	honte
.	SENT	.
Je	PRO:PER	je
perdrais	VER:cond	perdre
ma	DET:POS	mon
vengeance	NOM	vengeance
en	PRP	en
la	DET:ART	le
rendant	VER:ppre	rendre
si	KON	si
prompte	ADJ	prompt
.	SENT	.
Je	PRO:PER	je
vais	VER:pres	aller
tout	ADV	tout
préparer	VER:infi	préparer
.	SENT	.
Vous	PRO:PER	vous
cependant	ADV	cependant
allez	VER:pres	aller
Disperser	VER:infi	disperser
promptement	ADV	promptement
vos	DET:POS	votre
amis	NOM	ami
assemblés	VER:pper	assembler
.	SENT	.
Demeure	NOM	demeure
.	SENT	.
Il	PRO:PER	il
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
temps	NOM	temps
,	PUN	,
cher	ADV	cher
Osmin	NAM	Osmin
,	PUN	,
que	PRO:REL	que
je	PRO:PER	je
sorte	NOM	sorte
.	SENT	.
Quoi	PRO	quoi
!	SENT	!
Jusque	PRP	jusque
-là	ADV	là
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
votre	DET:POS	votre
amour	NOM	amour
vous	PRO:PER	vous
transporte	VER:pres	transporter
?	SENT	?
N'	ADV	ne
avez	VER:pres	avoir
-vous	PRO:PER	vous
pas	ADV	pas
poussé	VER:pper	pousser
la	DET:ART	le
vengeance	NOM	vengeance
assez	ADV	assez
loin	ADV	loin
?	SENT	?
Voulez	VER:pres	vouloir
-vous	PRO:PER	vous
de	PRP	de
sa	DET:POS	son
mort	NOM	mort
être	VER:infi	être
encor	ADV	encor
le	DET:ART	le
témoin	NOM	témoin
?	SENT	?
Que	KON	que
veux	VER:pres	vouloir
tu	PRO:PER	tu
dire	VER:infi	dire
?	SENT	?
Es	VER:pres	être
-tu	PRO:PER	tu
toi	PRO:PER	toi
-même	ADJ	même
si	KON	si
crédule	ADJ	crédule
,	PUN	,
Que	VER:pper	Que
de	PRP	de
me	PRO:PER	me
soupçonner	VER:infi	soupçonner
d'	PRP	de
un	DET:ART	un
courroux	NOM	courroux
ridicule	ADJ	ridicule
;	PUN	;
Moi	NOM	moi
jaloux	ADJ	jaloux
?	SENT	?
Plut	VER:simp	plaire|pleuvoir
au	PRP:det	au
ciel	NOM	ciel
qu'	KON	que
en	PRP	en
me	PRO:PER	me
manquant	VER:ppre	manquer
de	PRP	de
foi	NOM	foi
,	PUN	,
L'	DET:ART	le
imprudent	ADJ	imprudent
Bajazet	NAM	Bajazet
n'	ADV	ne
eut	VER:simp	avoir
offensé	VER:pper	offenser
que	KON	que
moi	PRO:PER	moi
!	SENT	!
Et	KON	et
pourquoi	ADV	pourquoi
donc	ADV	donc
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
au	PRP:det	au
lieu	NOM	lieu
de	PRP	de
le	PRO:PER	le
défendre	VER:infi	défendre
...	PUN	...
Et	VER:infi	Et
la	DET:ART	le
sultane	NOM	sultane
est-elle	ADJ	est-elle
en	PRP	en
état	NOM	état
de	PRP	de
m'	PRO:PER	me
entendre	VER:infi	entendre
?	SENT	?
Ne	ADV	ne
voyais	VER:impf	voir
-tu	PRO:PER	tu
pas	ADV	pas
bien	ADV	bien
,	PUN	,
quand	KON	quand
je	PRO:PER	je
l'	PRO:PER	la|le
allais	VER:impf	aller
trouver	VER:infi	trouver
,	PUN	,
Que	NAM	Que
j'	PRO:PER	je
allais	VER:impf	aller
avec	PRP	avec
lui	PRO:PER	lui
me	PRO:PER	me
perdre	VER:infi	perdre
,	PUN	,
ou	KON	ou
me	PRO:PER	me
sauver	VER:infi	sauver
?	SENT	?
Ah	INT	ah
,	PUN	,
de	PRP	de
tant	ADV	tant
de	PRP	de
conseils	NOM	conseil
événement	NOM	événement
sinistre	ADJ	sinistre
!	SENT	!
Prince	NOM	prince
aveugle	ADJ	aveugle
!	SENT	!
Ou	KON	ou
plutôt	ADV	plutôt
trop	ADV	trop
aveugle	ADJ	aveugle
ministre	NOM	ministre
!	SENT	!
Il	PRO:PER	il
te	PRO:PER	te
sied	VER:pres	seoir
bien	ADV	bien
,	PUN	,
d'	PRP	de
avoir	VER:infi	avoir
en	PRP	en
de	PRP	de
si	ADV	si
jeunes	ADJ	jeune
mains	NOM	main
Chargé	VER:pper	charger
d'	PRP	de
ans	NOM	an
,	PUN	,
et	KON	et
d'	PRP	de
honneurs	NOM	honneur
,	PUN	,
confié	VER:pper	confier
tes	DET:POS	ton
desseins	NOM	dessein
,	PUN	,
Et	NOM	Et
laissé	VER:pper	laisser
d'	PRP	de
un	DET:ART	un
vizir	NOM	vizir
la	DET:ART	le
fortune	NOM	fortune
flottante	ADJ	flottant
Suivre	VER:subp	Suivre
de	PRP	de
ces	PRO:DEM	ce
amants	NOM	amant
la	DET:ART	le
conduite	NOM	conduite
imprudente	ADJ	imprudent
.	SENT	.
Hé	INT	hé
!	SENT	!
Laissez	VER:pres	laisser
-les	PRO:PER	la|le
entre	PRP	entre
eux	PRO:PER	eux
exercer	VER:infi	exercer
leur	DET:POS	leur
courroux	NOM	courroux
.	SENT	.
Bajazet	NAM	Bajazet
veut	VER:pres	vouloir
périr	VER:infi	périr
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
songez	VER:pres	songer
à	PRP	à
vous	PRO:PER	vous
.	SENT	.
Qui	PRO:REL	qui
peut	VER:pres	pouvoir
de	PRP	de
vos	DET:POS	votre
desseins	NOM	dessein
révéler	VER:infi	révéler
le	DET:ART	le
mystere	NOM	mystere
,	PUN	,
Sinon	NAM	Sinon
quelques	PRO:IND	quelque
amis	NOM	ami
engagés	VER:pper	engager
à	PRP	à
se	PRO:PER	se
taire	VER:infi	taire
?	SENT	?
Vous	PRO:PER	vous
verrez	VER:futu	voir
par	PRP	par
sa	DET:POS	son
mort	NOM	mort
le	DET:ART	le
sultan	NOM	sultan
adouci	VER:pper	adoucir
.	SENT	.
Roxane	NOM	Roxane
en	PRP	en
sa	DET:POS	son
fureur	NOM	fureur
peut	VER:pres	pouvoir
raisonner	VER:infi	raisonner
ainsi	ADV	ainsi
;	PUN	;
Mais	VER:impf	Mais
moi	PRO:PER	moi
,	PUN	,
qui	PRO:REL	qui
vois	VER:pres	voir
plus	ADV	plus
loin	ADV	loin
,	PUN	,
qui	PRO:REL	qui
par	PRP	par
un	DET:ART	un
long	ADJ	long
usage	NOM	usage
Des	VER:subi	Des
maximes	NOM	maxime
du	PRP:det	du
trône	NOM	trône
ai	VER:pres	avoir
fait	VER:pper	faire
l'	DET:ART	le
apprentissage	NOM	apprentissage
,	PUN	,
Qui	NAM	Qui
d'	PRP	de
emplois	NOM	emploi
en	PRP	en
emplois	NOM	emploi
vieilli	VER:pper	vieillir
sous	PRP	sous
trois	NUM	trois
sultans	NOM	sultan
,	PUN	,
Ai	VER:simp	Ai
vu	VER:pper	voir
de	PRP	de
mes	DET:POS	mon
pareils	NOM	pareil
les	DET:ART	le
malheurs	NOM	malheur
éclatants	ADJ	éclatant
,	PUN	,
Je	PRO:PER	je
sais	VER:pres	savoir
,	PUN	,
sans	PRP	sans
me	PRO:PER	me
flatter	VER:infi	flatter
,	PUN	,
que	KON	que
de	PRP	de
sa	DET:POS	son
seule	ADJ	seul
audace	NOM	audace
Un	VER:subi	Un
homme	NOM	homme
tel	PRO:DEM	tel
que	PRO:REL	que
moi	PRO:PER	moi
doit	VER:pres	devoir
attendre	VER:infi	attendre
sa	DET:POS	son
grâce	NOM	grâce
,	PUN	,
Et	NOM	Et
qu'	KON	que
une	DET:ART	un
mort	NOM	mort
sanglante	ADJ	sanglant
est	VER:pres	être
l'	DET:ART	le
unique	ADJ	unique
traité	NOM	traité
Qui	NAM	Qui
reste	VER:pres	rester
entre	PRP	entre
l'	DET:ART	le
esclave	NOM	esclave
,	PUN	,
et	KON	et
le	DET:ART	le
maître	NOM	maître
irrité	ADJ	irrité
.	SENT	.
Fuyez	VER:pres	fuir
donc	ADV	donc
.	SENT	.
J'	PRO:PER	je
approuvais	VER:impf	approuver
tantôt	ADV	tantôt
cette	PRO:DEM	ce
pensée	NOM	pensée
,	PUN	,
Mon	NAM	Mon
entreprise	NOM	entreprise
alors	ADV	alors
était	VER:impf	être
moins	ADV	moins
avancée	VER:pper	avancer
.	SENT	.
Mais	KON	mais
il	PRO:PER	il
m'	PRO:PER	me
est	VER:pres	être
désormais	ADV	désormais
trop	ADV	trop
dur	ADJ	dur
de	PRP	de
reculer	VER:infi	reculer
.	SENT	.
Par	PRP	par
une	DET:ART	un
belle	ADJ	beau
chute	NOM	chute
il	PRO:PER	il
faut	VER:pres	falloir
me	PRO:PER	me
signaler	VER:infi	signaler
,	PUN	,
Et	VER:infi	Et
laisser	VER:infi	laisser
un	DET:ART	un
débris	NOM	débris
du	PRP:det	du
moins	ADV	moins
après	PRP	après
ma	DET:POS	mon
fuite	NOM	fuite
,	PUN	,
Qui	NAM	Qui
de	PRP	de
mes	DET:POS	mon
ennemis	NOM	ennemi
retarde	VER:pres	retarder
la	DET:ART	le
poursuite	NOM	poursuite
.	SENT	.
Bajazet	NAM	Bajazet
vit	VER:pres	vivre
encor	ADV	encor
.	SENT	.
Pourquoi	ADV	pourquoi
nous	PRO:PER	nous
étonner	VER:infi	étonner
?	SENT	?
Acomat	NOM	acomat
de	PRP	de
plus	ADV	plus
loin	ADV	loin
a	VER:pres	avoir
su	VER:pper	savoir
le	DET:ART	le
ramener	NOM	ramener
.	SENT	.
Sauvons-le	NAM	Sauvons-le
,	PUN	,
malgré	PRP	malgré
lui	PRO:PER	lui
,	PUN	,
de	PRP	de
ce	PRO:DEM	ce
péril	NOM	péril
extrême	ADJ	extrême
,	PUN	,
Pour	NAM	Pour
nous	PRO:PER	nous
,	PUN	,
pour	PRP	pour
nos	DET:POS	notre
amis	NOM	ami
,	PUN	,
pour	PRP	pour
Roxane	NOM	Roxane
elle	PRO:PER	elle
-même	ADJ	même
.	SENT	.
Tu	PRO:PER	tu
vois	VER:pres	voir
combien	ADV	combien
son	DET:POS	son
coeur	NOM	cœur
prêt	ADJ	prêt
à	PRP	à
le	PRO:PER	le
protéger	VER:infi	protéger
,	PUN	,
A	PRP	à
retenu	ADJ	retenu
mon	DET:POS	mon
bras	NOM	bras
trop	ADV	trop
prompt	ADJ	prompt
à	PRP	à
la	PRO:PER	la
venger	VER:infi	venger
.	SENT	.
Je	PRO:PER	je
connais	VER:pres	connaître
peu	ADV	peu
l'	DET:ART	le
amour	NOM	amour
.	SENT	.
Mais	KON	mais
j'	PRO:PER	je
ose	VER:pres	oser
te	PRO:PER	te
répondre	VER:infi	répondre
Qu'	ADJ	Qu'
il	PRO:PER	il
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
condamné	VER:pper	condamner
puisqu'on	NOM	puisqu'on
le	PRO:PER	le
veut	VER:pres	vouloir
confondre	VER:infi	confondre
,	PUN	,
Que	NAM	Que
nous	PRO:PER	nous
avons	VER:pres	avoir
du	PRP:det	du
temps	NOM	temps
.	SENT	.
Malgré	PRP	malgré
son	DET:POS	son
désespoir	NOM	désespoir
Roxane	NAM	Roxane
l'	PRO:PER	la|le
aime	VER:pres	aimer
encore	ADV	encore
,	PUN	,
Osmin	NAM	Osmin
,	PUN	,
et	KON	et
le	PRO:PER	le
va	VER:pres	aller
voir	VER:infi	voir
.	SENT	.
Enfin	ADV	enfin
que	KON	que
vous	PRO:PER	vous
inspire	VER:pres	inspirer
une	DET:ART	un
si	ADV	si
noble	ADJ	noble
audace	NOM	audace
?	SENT	?
Si	KON	si
Roxane	NOM	Roxane
l'	PRO:PER	la|le
ordonne	VER:pres	ordonner
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
quitter	VER:infi	quitter
la	DET:ART	le
place	NOM	place
.	SENT	.
Ce	PRO:DEM	ce
palais	NOM	palais
est	VER:pres	être
tout	ADV	tout
plein	ADJ	plein
...	PUN	...
Oui	VER:pper	Oui
,	PUN	,
d'	PRP	de
esclaves	NOM	esclave
obscurs	ADJ	obscur
,	PUN	,
Nourris	VER:simp	nourrir
loin	ADV	loin
de	PRP	de
la	DET:ART	le
guerre	NOM	guerre
,	PUN	,
à	PRP	à
l'	DET:ART	le
ombre	NOM	ombre
de	PRP	de
ses	DET:POS	son
murs	NOM	mur
.	SENT	.
Mais	KON	mais
toi	PRO:PER	toi
,	PUN	,
dont	PRO:REL	dont
la	DET:ART	le
valeur	NOM	valeur
d'	PRP	de
Amurat	NOM	Amurat
oubliée	VER:pper	oublier
Par	NOM	par
de	PRP	de
communs	NOM	commun|communs
chagrins	ADJ	chagrin
à	PRP	à
mon	DET:POS	mon
sort	NOM	sort
s'	PRO:PER	se
est	VER:pres	être
liée	VER:pper	lier
,	PUN	,
Voudras	VER:simp	Voudras
-tu	PRO:PER	tu
jusqu'	PRP	jusque
au	PRP:det	au
bout	NOM	bout
seconder	VER:infi	seconder
mes	DET:POS	mon
fureurs	NOM	fureur
?	SENT	?
Seigneur	NOM	seigneur
,	PUN	,
vous	PRO:PER	vous
m'	PRO:PER	me
offensez	VER:pres	offenser
.	SENT	.
Si	KON	si
vous	PRO:PER	vous
mourez	VER:pres	mourir
,	PUN	,
je	PRO:PER	je
meurs	VER:pres	mourir
.	SENT	.
D'	PRP	de
amis	NOM	ami
,	PUN	,
et	KON	et
de	PRP	de
soldats	NOM	soldat
une	DET:ART	un
troupe	NOM	troupe
hardie	ADJ	hardi
Aux	VER:simp	Aux
portes	NOM	porte
du	PRP:det	du
palais	NOM	palais
attend	VER:pres	attendre
notre	DET:POS	notre
sortie	NOM	sortie
.	SENT	.
La	DET:ART	le
sultane	NOM	sultane
d'	PRP	de
ailleurs	ADV	ailleurs
se	PRO:PER	se
fie	VER:pres	fier
à	PRP	à
mes	DET:POS	mon
discours	NOM	discours
.	SENT	.
Nourri	VER:pper	nourrir
dans	PRP	dans
le	DET:ART	le
sérail	NOM	sérail
j'	PRO:PER	je
en	PRO:PER	en
connais	VER:pres	connaître
les	DET:ART	le
détours	NOM	détour
.	SENT	.
Je	PRO:PER	je
sais	VER:pres	savoir
de	PRP	de
Bajazet	NAM	Bajazet
l'	DET:ART	le
ordinaire	ADJ	ordinaire
demeure	NOM	demeure
.	SENT	.
Ne	ADV	ne
tardons	VER:pres	tarder
plus	ADV	plus
.	SENT	.
Marchons	VER:pres	marcher
.	SENT	.
Et	KON	et
s'	PRO:PER	se
il	PRO:PER	il
faut	VER:pres	falloir
que	KON	que
je	PRO:PER	je
meure	VER:subp	mourir
,	PUN	,
Mourons	NAM	Mourons
,	PUN	,
moi	PRO:PER	moi
,	PUN	,
cher	ADV	cher
Osmin	NAM	Osmin
,	PUN	,
comme	KON	comme
un	DET:ART	un
vizir	NOM	vizir
;	PUN	;
et	KON	et
toi	PRO:PER	toi
,	PUN	,
Comme	VER:pres	Comme
le	DET:ART	le
favori	NOM	favori
d'	PRP	de
un	DET:ART	un
homme	NOM	homme
tel	PRO:DEM	tel
que	PRO:REL	que
moi	PRO:PER	moi
.	SENT	.
Hélas	INT	hélas
!	SENT	!
Je	PRO:PER	je
cherche	VER:pres	chercher
en	PRP	en
vain	ADJ	vain
.	SENT	.
Rien	NOM	rien
ne	ADV	ne
s'	PRO:PER	se
offre	VER:pres	offrir
a	VER:pres	avoir
ma	DET:POS	mon
vue	NOM	vue
.	SENT	.
Malheureuse	NOM	malheureux
!	SENT	!
Comment	ADV	comment
puis	ADV	puis
-je	PRO:PER	je
l'	PRO:PER	la|le
avoir	VER:infi	avoir
perdue	VER:pper	perdre
?	SENT	?
Ciel	NOM	Ciel
,	PUN	,
aurais	VER:cond	avoir
-tu	PRO:PER	tu
permis	VER:simp	permettre
que	KON	que
mon	DET:POS	mon
funeste	ADJ	funeste
amour	NOM	amour
Exposât	VER:subi	exposer
mon	DET:POS	mon
