/	PUN	/
votre	DET:POS	votre
gloire	NOM	gloire
Annibal	NAM	Annibal
s'	PRO:PER	se
intéresse	VER:pres	intéresser
,	PUN	,
Secondez	VER:pres	seconder
aujourd'hui	ADV	aujourd'hui
de	PRP	de
si	ADV	si
justes	ADJ	juste
desseins	NOM	dessein
,	PUN	,
Et	NAM	Et
prenez	VER:pres	prendre
pour	PRP	pour
époux	NOM	époux
le	DET:ART	le
plus	ADV	plus
grand	ADJ	grand
des	PRP:det	du
Romains	NAM	Romains
.	SENT	.
Me	PRO:PER	me
faisant	VER:ppre	faire
souvenir	VER:infi	souvenir
que	KON	que
je	PRO:PER	je
suis	VER:pres	suivre|être
votre	DET:POS	votre
nièce	NOM	nièce
,	PUN	,
A	PRP	à
soutenir	VER:infi	soutenir
ce	PRO:DEM	ce
nom	NOM	nom
ma	DET:POS	mon
gloire	NOM	gloire
s'	PRO:PER	se
intéresse	VER:pres	intéresser
,	PUN	,
Je	PRO:PER	je
suis	VER:pres	suivre|être
Carthaginoise	NAM	Carthaginoise
,	PUN	,
et	KON	et
fille	NOM	fille
d'	PRP	de
Hyerbal	NAM	Hyerbal
,	PUN	,
Et	NOM	Et
pour	PRP	pour
dire	VER:infi	dire
encor	ADV	encor
plus	ADV	plus
la	DET:ART	le
nièce	NOM	nièce
d'	PRP	de
Annibal	NAM	Annibal
;	PUN	;
Seigneur	NAM	Seigneur
,	PUN	,
j'	PRO:PER	je
ose	VER:pres	oser
ajouter	VER:infi	ajouter
que	KON	que
je	PRO:PER	je
suis	VER:pres	suivre|être
Africaine	NAM	Africaine
,	PUN	,
Et	NAM	Et
que	KON	que
mon	DET:POS	mon
coeur	NOM	cœur
dédaigne	VER:pres	dédaigner
enfin	ADV	enfin
d'	PRP	de
être	VER:infi	être
Romaine	NAM	Romaine
.	SENT	.
Je	PRO:PER	je
vois	VER:pres	voir
que	KON	que
c'	PRO:DEM	ce
est	VER:pres	être
en	PRP	en
vain	ADJ	vain
employer	VER:infi	employer
la	DET:ART	le
douceur	NOM	douceur
Pour	NOM	Pour
fléchir	VER:infi	fléchir
ou	KON	ou
pour	PRP	pour
vaincre	VER:infi	vaincre
un	DET:ART	un
si	ADV	si
superbe	ADJ	superbe
coeur	NOM	cœur
;	PUN	;
Mais	VER:impf	Mais
il	PRO:PER	il
faut	VER:pres	falloir
étouffer	VER:infi	étouffer
cette	PRO:DEM	ce
vaine	ADJ	vain
tendresse	NOM	tendresse
,	PUN	,
Je	PRO:PER	je
ne	ADV	ne
dis	VER:pres	dire
plus	ADV	plus
qu'	KON	que
un	DET:ART	un
mot	NOM	mot
,	PUN	,
Madame	NAM	Madame
,	PUN	,
et	KON	et
je	PRO:PER	je
vous	PRO:PER	vous
laisse	VER:pres	laisser
.	SENT	.
Tournez	VER:pres	tourner
vers	PRP	vers
Scipion	NAM	Scipion
votre	DET:POS	votre
coeur	NOM	cœur
et	KON	et
vos	DET:POS	votre
voeux	NOM	vœu
,	PUN	,
Vous	NAM	Vous
l'	PRO:PER	la|le
allez	VER:pres	aller
voir	VER:infi	voir
;	PUN	;
surtout	ADV	surtout
songez	VER:pres	songer
que	KON	que
je	PRO:PER	je
le	PRO:PER	le
veux	VER:pres	vouloir
.	SENT	.
Il	PRO:PER	il
sort	VER:pres	sortir
.	SENT	.
Cruel	NOM	cruel
?	SENT	?
À	PRP	à
Lucejus	NAM	Lucejus
mon	DET:POS	mon
coeur	NOM	cœur
sera	VER:futu	être
fidèle	ADJ	fidèle
,	PUN	,
Et	VER:subi	Et
je	PRO:PER	je
serai	VER:futu	être
toujours	ADV	toujours
à	PRP	à
cet	PRO:DEM	ce
ordre	NOM	ordre
rebelle	ADJ	rebelle
,	PUN	,
Il	NAM	Il
faut	VER:pres	falloir
dans	PRP	dans
ces	PRO:DEM	ce
moments	NOM	moment
par	PRP	par
un	DET:ART	un
noble	ADJ	noble
courroux	NOM	courroux
,	PUN	,
Montrer	NAM	Montrer
que	KON	que
notre	DET:POS	notre
coeur	NOM	cœur
ne	ADV	ne
dépend	VER:pres	dépendre
que	KON	que
de	PRP	de
nous	PRO:PER	nous
,	PUN	,
J'	NAM	J'
aperçois	VER:pres	apercevoir
Scipion	NAM	Scipion
,	PUN	,
armons-nous	NOM	armons-nous
de	PRP	de
courage	NOM	courage
,	PUN	,
Et	NAM	Et
soutenons	VER:pres	soutenir
le	DET:ART	le
nom	NOM	nom
,	PUN	,
la	DET:ART	le
gloire	NOM	gloire
de	PRP	de
Carthage	NAM	Carthage
.	SENT	.
On	PRO:PER	on
veut	VER:pres	vouloir
que	KON	que
vous	PRO:PER	vous
soyez	VER:subp	être
le	DET:ART	le
gage	NOM	gage
d'	PRP	de
une	DET:ART	un
paix	NOM	paix
,	PUN	,
Qui	NAM	Qui
sans	PRP	sans
doute	NOM	doute
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
conforme	ADJ	conforme
à	PRP	à
vos	DET:POS	votre
souhaits	NOM	souhait
;	PUN	;
Mais	NAM	Mais
,	PUN	,
Madame	NAM	Madame
,	PUN	,
aujourd'hui	ADV	aujourd'hui
je	PRO:PER	je
croirais	VER:cond	croire
faire	VER:infi	faire
un	DET:ART	un
crime	NOM	crime
De	VER:futu	De
souffrir	VER:infi	souffrir
qu'	KON	que
Annibal	NAM	Annibal
vous	PRO:PER	vous
en	PRO:PER	en
fît	VER:subi	faire
la	DET:ART	le
victime	NOM	victime
;	PUN	;
J'	NAM	J'
honore	VER:pres	honorer
vos	DET:POS	votre
vertus	NOM	vertu
,	PUN	,
j'	PRO:PER	je
adore	VER:pres	adorer
vos	DET:POS	votre
appas	NOM	appas
,	PUN	,
Mais	VER:impf	Mais
sans	PRP	sans
contraindre	VER:infi	contraindre
un	DET:ART	un
coeur	NOM	cœur
s'	KON	si
il	PRO:PER	il
ne	ADV	ne
se	PRO:PER	se
donne	VER:pres	donner
pas	ADV	pas
,	PUN	,
Loin	NOM	loin
d'	PRP	de
en	PRO:PER	en
être	VER:infi	être
tyran	NOM	tyran
j'	PRO:PER	je
en	PRO:PER	en
abhorre	VER:pres	abhorrer
le	DET:ART	le
titre	NOM	titre
,	PUN	,
De	VER:ppre	De
votre	DET:POS	votre
sort	NOM	sort
,	PUN	,
du	PRP:det	du
mien	PRO:POS	mien
,	PUN	,
je	PRO:PER	je
vous	PRO:PER	vous
laisse	VER:pres	laisser
l'	DET:ART	le
arbitre	NOM	arbitre
,	PUN	,
Vous	NAM	Vous
avez	VER:pres	avoir
ou	KON	ou
la	DET:ART	le
paix	NOM	paix
,	PUN	,
ou	KON	ou
la	DET:ART	le
guerre	NOM	guerre
en	PRP	en
vos	DET:POS	votre
mains	NOM	main
,	PUN	,
Le	DET:ART	le
destin	NOM	destin
de	PRP	de
l'	DET:ART	le
Afrique	NAM	Afrique
et	KON	et
celui	PRO:DEM	celui
des	PRP:det	du
Romains	NAM	Romains
.	SENT	.
Que	KON	que
dites	VER:pres	dire
-vous	PRO:PER	vous
,	PUN	,
Seigneur	NAM	Seigneur
?	SENT	?
Ah	INT	ah
Ciel	NOM	Ciel
!	SENT	!
pourrais	VER:cond	pouvoir
-je	PRO:PER	je
croire	VER:infi	croire
Qu'	NOM	Qu'
un	DET:ART	un
coeur	NOM	cœur
tel	PRO:DEM	tel
que	PRO:REL	que
le	DET:ART	le
mien	PRO:POS	mien
méritât	VER:subi	mériter
tant	ADV	tant
de	PRP	de
gloire	NOM	gloire
,	PUN	,
Que	VER:ppre	Que
le	DET:ART	le
sort	NOM	sort
de	PRP	de
l'	DET:ART	le
Afrique	NAM	Afrique
et	KON	et
celui	PRO:DEM	celui
des	PRP:det	du
Romains	NAM	Romains
Fût	NAM	Fût
par	PRP	par
vous	PRO:PER	vous
aujourd'hui	ADV	aujourd'hui
remis	VER:pper	remettre
entre	PRP	entre
mes	DET:POS	mon
mains	NOM	main
?	SENT	?
Lorsque	KON	lorsque
du	PRP:det	du
mien	PRO:POS	mien
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
suis	VER:pres	suivre|être
plus	ADV	plus
maîtresse	NOM	maître|maîtresse
,	PUN	,
Qu'	NOM	Qu'
engagée	VER:pper	engager
à	PRP	à
tenir	VER:infi	tenir
une	DET:ART	un
sainte	ADJ	saint
promesse	NOM	promesse
...	PUN	...
Je	PRO:PER	je
vois	VER:pres	voir
trop	ADV	trop
...	PUN	...
Pardonnez	NAM	Pardonnez
si	KON	si
je	PRO:PER	je
vous	PRO:PER	vous
interromps	VER:pres	interrompre
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
de	PRP	de
Lucejus	NAM	Lucejus
on	PRO:PER	on
voit	VER:pres	voir
les	DET:ART	le
escadrons	NOM	escadron
,	PUN	,
J'	NAM	J'
ai	VER:pres	avoir
dû	VER:pper	devoir
vous	PRO:PER	vous
avertir	VER:infi	avertir
qu'	KON	que
il	PRO:PER	il
paraît	VER:pres	paraître
à	PRP	à
leur	DET:POS	leur
tête	NOM	tête
,	PUN	,
Et	NOM	Et
que	KON	que
vers	PRP	vers
notre	DET:POS	notre
camp	NOM	camp
à	PRP	à
marcher	VER:infi	marcher
il	PRO:PER	il
s'	PRO:PER	se
apprête	VER:pres	apprêter
,	PUN	,
Qu'	NOM	Qu'
avec	PRP	avec
ses	DET:POS	son
étendards	NOM	étendard
on	PRO:PER	on
voit	VER:pres	voir
ceux	PRO:DEM	celui
des	PRP:det	du
deux	NUM	deux
Rois	NAM	Rois
.	SENT	.
Ah	INT	ah
!	SENT	!
je	PRO:PER	je
respire	VER:pres	respirer
enfin	ADV	enfin
pour	PRP	pour
la	DET:ART	le
première	NUM	premier
fois	NOM	foi|fois
.	SENT	.
C'	PRO:DEM	ce
en	PRO:PER	en
est	VER:pres	être
assez	ADV	assez
,	PUN	,
Sextus	NAM	Sextus
,	PUN	,
allez	VER:pres	aller
les	PRO:PER	la|le
reconnaître	VER:infi	reconnaître
,	PUN	,
J'	NAM	J'
attends	VER:pres	attendre
votre	DET:POS	votre
retour	NOM	retour
.	SENT	.
Lucejus	NAM	Lucejus
va	VER:pres	aller
paraître	VER:infi	paraître
,	PUN	,
Madame	NAM	Madame
,	PUN	,
et	KON	et
je	PRO:PER	je
vois	VER:pres	voir
bien	ADV	bien
que	KON	que
pour	PRP	pour
vos	DET:POS	votre
intérêts	NOM	intérêt
Nous	PRO:PER	nous
aurons	VER:futu	avoir
un	DET:ART	un
combat	NOM	combat
,	PUN	,
et	KON	et
non	ADV	non
pas	ADV	pas
une	DET:ART	un
paix	NOM	paix
;	PUN	;
Sans	NAM	Sans
doute	VER:pres	douter
que	KON	que
ce	PRO:DEM	ce
Prince	NOM	prince
avance	VER:pres	avancer
et	KON	et
vient	VER:pres	venir
lui	PRO:PER	lui
-même	ADJ	même
Pour	NOM	Pour
rejoindre	VER:infi	rejoindre
Annibal	NAM	Annibal
...	PUN	...
Dieux	NOM	Dieu
!	SENT	!
Quel	PRO:REL	quel
désordre	NOM	désordre
extrême	ADJ	extrême
?	SENT	?
Vous	PRO:PER	vous
en	PRO:PER	en
étiez	VER:impf	être
instruite	VER:pper	instruire
,	PUN	,
il	PRO:PER	il
vient	VER:pres	venir
vous	PRO:PER	vous
secourir	VER:infi	secourir
;	PUN	;
Mais	NAM	Mais
je	PRO:PER	je
vais	VER:pres	aller
le	PRO:PER	le
combattre	VER:infi	combattre
et	KON	et
veux	VER:pres	vouloir
vous	PRO:PER	vous
conquérir	VER:infi	conquérir
,	PUN	,
Je	PRO:PER	je
vois	VER:pres	voir
par	PRP	par
la	DET:ART	le
frayeur	NOM	frayeur
dont	PRO:REL	dont
votre	DET:POS	votre
âme	NOM	âme
est	VER:pres	être
atteinte	VER:pper	atteindre
...	PUN	...
Non	NAM	Non
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
je	PRO:PER	je
commence	VER:pres	commencer
à	PRP	à
dissiper	VER:infi	dissiper
ma	DET:POS	mon
crainte	NOM	crainte
,	PUN	,
Malgré	VER:pper	Malgré
tous	PRO:IND	tout
mes	DET:POS	mon
malheurs	NOM	malheur
je	PRO:PER	je
reprends	VER:pres	reprendre
quelque	PRO:IND	quelque
espoir	NOM	espoir
,	PUN	,
S'	NAM	S'
il	PRO:PER	il
vient	VER:pres	venir
me	PRO:PER	me
secourir	VER:infi	secourir
il	PRO:PER	il
remplit	VER:pres	remplir
son	DET:POS	son
devoir	NOM	devoir
.	SENT	.
Il	PRO:PER	il
remplit	VER:pres	remplir
son	DET:POS	son
devoir	NOM	devoir
?	SENT	?
Ah	INT	ah
!	SENT	!
quelle	PRO:REL	quel
confiance	NOM	confiance
!	SENT	!
Son	DET:POS	son
Amant	NOM	amant
lui	PRO:PER	lui
redonne	VER:pres	redonner
une	DET:ART	un
fière	ADJ	fier
assurance	NOM	assurance
,	PUN	,
Elle	VER:subi	Elle
s'	PRO:PER	se
en	PRO:PER	en
promet	VER:pres	promettre
tout	ADV	tout
.	SENT	.
Vos	DET:POS	votre
voeux	NOM	vœu
trop	ADV	trop
empressés	VER:pper	empresser
N'	NAM	N'
en	PRO:PER	en
sont	VER:pres	être
pas	ADV	pas
,	PUN	,
Isperie	NOM	Isperie
,	PUN	,
encore	ADV	encore
où	PRO:REL	où
vous	PRO:PER	vous
pensez	VER:pres	penser
,	PUN	,
J'	ADJ	J'
y	PRO:PER	y
mettrai	VER:futu	mettre
quelque	PRO:IND	quelque
obstacle	NOM	obstacle
,	PUN	,
et	KON	et
ce	PRO:DEM	ce
ferme	ADJ	ferme
courage	NOM	courage
...	PUN	...
Ah	NAM	Ah
!	SENT	!
je	PRO:PER	je
sens	VER:pres	sentir
redoubler	VER:infi	redoubler
et	KON	et
ma	DET:POS	mon
haine	NOM	haine
,	PUN	,
et	KON	et
ma	DET:POS	mon
rage	NOM	rage
,	PUN	,
Il	NAM	Il
faut	VER:pres	falloir
combattre	VER:infi	combattre
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
rompre	VER:infi	rompre
ce	PRO:DEM	ce
noeud	NOM	nœud
fatal	ADJ	fatal
;	PUN	;
Ce	NAM	Ce
Prince	NAM	Prince
était	VER:impf	être
sans	PRP	sans
doute	NOM	doute
attendu	VER:pper	attendre
d'	PRP	de
Annibal	NAM	Annibal
,	PUN	,
Sous	NAM	Sous
prétexte	VER:pres	prétexter
de	PRP	de
paix	NOM	paix
,	PUN	,
ce	PRO:DEM	ce
Chef	NOM	chef
adroit	ADJ	adroit
peut-être	ADV	peut-être
N'	ADJ	N'
est	VER:pres	être
venu	VER:pper	venir
dans	PRP	dans
mon	DET:POS	mon
camp	NOM	camp
que	KON	que
pour	PRP	pour
le	PRO:PER	le
reconnaître	VER:infi	reconnaître
,	PUN	,
Que	VER:infi	Que
pour	PRP	pour
gagner	VER:infi	gagner
du	PRP:det	du
temps	NOM	temps
sur	PRP	sur
l'	DET:ART	le
espoir	NOM	espoir
d'	PRP	de
un	DET:ART	un
traité	NOM	traité
?	SENT	?
Dieux	NOM	Dieu
!	SENT	!
de	PRP	de
quel	PRO:REL	quel
mouvement	NOM	mouvement
je	PRO:PER	je
me	PRO:PER	me
sens	VER:pres	sentir
agité	VER:pper	agiter
!	SENT	!
Par	PRP	par
ces	PRO:DEM	ce
projets	NOM	projet
pompeux	ADJ	pompeux
de	PRP	de
paix	NOM	paix
et	KON	et
d'	PRP	de
alliance	NOM	alliance
,	PUN	,
Il	NAM	Il
tâchait	VER:impf	tâcher
d'	PRP	de
endormir	VER:infi	endormir
mes	DET:POS	mon
soins	NOM	soin
,	PUN	,
ma	DET:POS	mon
vigilance	NOM	vigilance
,	PUN	,
Tout	NAM	Tout
m'	PRO:PER	me
est	VER:pres	être
suspect	ADJ	suspect
en	PRP	en
lui	PRO:PER	lui
,	PUN	,
Lepide	NAM	Lepide
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
vois	VER:pres	voir
,	PUN	,
À	PRP	à
bien	ADV	bien
d'	PRP	de
autres	ADJ	autre
qu'	KON	que
à	PRP	à
nous	PRO:PER	nous
il	PRO:PER	il
a	VER:pres	avoir
manqué	VER:pper	manquer
de	PRP	de
foi	NOM	foi
,	PUN	,
Il	NAM	Il
vient	VER:pres	venir
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
dois	VER:pres	devoir
plus	ADV	plus
le	PRO:PER	le
tenir	VER:infi	tenir
en	PRP	en
balance	NOM	balance
.	SENT	.
Ne	ADV	ne
me	PRO:PER	me
soupçonnez	VER:pres	soupçonner
pas	ADV	pas
d'	PRP	de
aucune	PRO:IND	aucun
intelligence	NOM	intelligence
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
quand	KON	quand
Lucejus	NAM	Lucejus
vient	VER:pres	venir
pour	PRP	pour
ses	DET:POS	son
intérêts	NOM	intérêt
,	PUN	,
Les	DET:ART	le
armes	NOM	arme
à	PRP	à
la	DET:ART	le
main	NOM	main
s'	PRO:PER	se
opposer	VER:infi	opposer
à	PRP	à
la	DET:ART	le
paix	NOM	paix
,	PUN	,
On	NAM	On
a	VER:pres	avoir
vu	VER:pper	voir
ses	DET:POS	son
drapeaux	NOM	drapeau
,	PUN	,
et	KON	et
ma	DET:POS	mon
juste	ADJ	juste
colère	NOM	colère
...	PUN	...
Ce	NAM	Ce
Prince	NAM	Prince
ne	ADV	ne
fait	VER:pres	faire
rien	ADV	rien
que	KON	que
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
devait	VER:impf	devoir
faire	VER:infi	faire
,	PUN	,
Qu'	NAM	Qu'
il	PRO:PER	il
est	VER:pres	être
heureux	ADJ	heureux
!	SENT	!
il	PRO:PER	il
sert	VER:pres	servir
sa	DET:POS	son
gloire	NOM	gloire
et	KON	et
son	DET:POS	son
amour	NOM	amour
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
il	PRO:PER	il
vient	VER:pres	venir
grossir	VER:infi	grossir
votre	DET:POS	votre
armée	NOM	armée
en	PRP	en
ce	PRO:DEM	ce
jour	NOM	jour
,	PUN	,
Vous	NAM	Vous
attendiez	VER:impf	attendre
sans	PRP	sans
doute	NOM	doute
encor	ADV	encor
cet	PRO:DEM	ce
avantage	NOM	avantage
.	SENT	.
Seigneur	NAM	Seigneur
,	PUN	,
qu'	PRO:REL	que
osez	VER:pres	oser
-vous	PRO:PER	vous
dire	VER:infi	dire
?	SENT	?
Un	DET:ART	un
tel	PRO:DEM	tel
soupçon	NOM	soupçon
m'	PRO:PER	me
outrage	VER:pres	outrager
.	SENT	.
J'	PRO:PER	je
ose	VER:pres	oser
dire	VER:infi	dire
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
ce	PRO:DEM	ce
que	PRO:REL	que
j'	PRO:PER	je
ai	VER:pres	avoir
dû	VER:pper	devoir
penser	VER:infi	penser
.	SENT	.
Vous	PRO:PER	vous
en	PRO:PER	en
dites	VER:pres	dire
assez	ADV	assez
enfin	ADV	enfin
pour	PRP	pour
m'	PRO:PER	me
offenser	VER:infi	offenser
.	SENT	.
Vous	PRO:PER	vous
êtes	VER:pres	être
dans	PRP	dans
mon	DET:POS	mon
Camp	NAM	Camp
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
je	PRO:PER	je
vous	PRO:PER	vous
respecte	VER:pres	respecter
,	PUN	,
Mais	VER:impf	Mais
la	DET:ART	le
foi	NOM	foi
de	PRP	de
Carthage	NAM	Carthage
aux	PRP:det	au
Romains	NAM	Romains
est	VER:pres	être
suspecte	ADJ	suspect
.	SENT	.
Ah	INT	ah
!	SENT	!
c'	PRO:DEM	ce
en	PRO:PER	en
est	VER:pres	être
trop	ADV	trop
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
...	PUN	...
Seigneur	NAM	Seigneur
,	PUN	,
n'	ADV	ne
en	PRO:PER	en
parlons	VER:pres	parler
plus	ADV	plus
,	PUN	,
Et	NAM	Et
quittons	VER:pres	quitter
des	PRP:det	du
soupçons	NOM	soupçon
incertains	ADJ	incertain
et	KON	et
confus	ADJ	confus
;	PUN	;
Il	NAM	Il
faut	VER:pres	falloir
que	KON	que
votre	DET:POS	votre
ardeur	NOM	ardeur
à	PRP	à
la	DET:ART	le
mienne	PRO:POS	mien
réponde	VER:subp	répondre
,	PUN	,
Nous	PRO:PER	nous
devons	VER:pres	devoir
décider	VER:infi	décider
de	PRP	de
l'	DET:ART	le
Empire	NOM	Empire
du	PRP:det	du
Monde	NAM	Monde
,	PUN	,
Annibal	NAM	Annibal
,	PUN	,
si	KON	si
les	DET:ART	le
Dieux	NOM	Dieu
ont	VER:pres	avoir
mis	VER:pper	mettre
entre	PRP	entre
nos	DET:POS	notre
mains	NOM	main
Le	DET:ART	le
destin	NOM	destin
de	PRP	de
l'	DET:ART	le
Afrique	NAM	Afrique
,	PUN	,
et	KON	et
celui	PRO:DEM	celui
des	PRP:det	du
Romains	NAM	Romains
,	PUN	,
Il	NAM	Il
faut	VER:pres	falloir
dans	PRP	dans
ce	PRO:DEM	ce
grand	ADJ	grand
jour	NOM	jour
sans	PRP	sans
tarder	VER:infi	tarder
davantage	ADV	davantage
,	PUN	,
Faire	VER:infi	faire
triompher	VER:infi	triompher
Rome	NAM	Rome
,	PUN	,
ou	KON	ou
délivrer	VER:infi	délivrer
Carthage	NAM	Carthage
,	PUN	,
Il	NAM	Il
faut	VER:pres	falloir
voir	VER:infi	voir
l'	DET:ART	le
une	DET:ART	un
ou	KON	ou
l'	DET:ART	le
autre	ADJ	autre
,	PUN	,
ou	KON	ou
libre	ADJ	libre
,	PUN	,
ou	KON	ou
dans	PRP	dans
les	DET:ART	le
fers	NOM	fer
,	PUN	,
Et	VER:simp	Et
donner	VER:infi	donner
un	DET:ART	un
seul	ADJ	seul
maître	NOM	maître
enfin	ADV	enfin
à	PRP	à
l'	DET:ART	le
univers	NOM	univers
.	SENT	.
Vous	PRO:PER	vous
faites	VER:pres	faire
voir	VER:infi	voir
un	DET:ART	un
coeur	NOM	cœur
trop	ADV	trop
avide	ADJ	avide
de	PRP	de
gloire	NOM	gloire
,	PUN	,
Et	NOM	Et
déjà	ADV	déjà
vous	PRO:PER	vous
croyez	VER:pres	croire
courir	VER:infi	courir
à	PRP	à
la	DET:ART	le
victoire	NOM	victoire
,	PUN	,
Scipion	NAM	Scipion
,	PUN	,
mais	KON	mais
je	PRO:PER	je
veux	VER:pres	vouloir
seconder	VER:infi	seconder
vos	DET:POS	votre
souhaits	NOM	souhait
;	PUN	;
Vous	NAM	Vous
m'	PRO:PER	me
avez	VER:pres	avoir
soupçonné	VER:pper	soupçonner
,	PUN	,
je	PRO:PER	je
renonce	VER:pres	renoncer
à	PRP	à
la	DET:ART	le
paix	NOM	paix
,	PUN	,
Oui	VER:pper	Oui
,	PUN	,
j'	PRO:PER	je
accepte	VER:pres	accepter
aujourd'hui	ADV	aujourd'hui
la	DET:ART	le
bataille	NOM	bataille
,	PUN	,
et	KON	et
j'	PRO:PER	je
espère	VER:pres	espérer
Vous	VER:pres	Vous
mettre	VER:infi	mettre
au	PRP:det	au
même	ADJ	même
état	NOM	état
où	PRO:REL	où
j'	PRO:PER	je
ai	VER:pres	avoir
mis	VER:pper	mettre
votre	DET:POS	votre
père	NOM	père
;	PUN	;
Je	PRO:PER	je
me	PRO:PER	me
rends	VER:pres	rendre
à	PRP	à
ma	DET:POS	mon
haine	NOM	haine
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
remplir	VER:infi	remplir
mon	DET:POS	mon
sort	NOM	sort
,	PUN	,
J'	NAM	J'
ai	VER:pres	avoir
promis	VER:pper	promettre
de	PRP	de
haïr	VER:infi	haïr
Rome	NAM	Rome
jusqu'	PRP	jusque
à	PRP	à
la	DET:ART	le
mort	NOM	mort
,	PUN	,
En	NOM	En
naissant	ADJ	naissant
j'	PRO:PER	je
ai	VER:pres	avoir
juré	VER:pper	jurer
la	DET:ART	le
guerre	NOM	guerre
au	PRP:det	au
Capitole	NAM	Capitole
,	PUN	,
Jusqu'	NOM	Jusqu'
au	PRP:det	au
dernier	ADJ	dernier
soupir	NOM	soupir
je	PRO:PER	je
lui	PRO:PER	lui
tiendrai	VER:futu	tenir
parole	NOM	parole
.	SENT	.
Il	PRO:PER	il
sort	VER:pres	sortir
.	SENT	.
À	PRP	à
la	DET:ART	le
fin	NOM	fin
d'	PRP	de
Annibal	NAM	Annibal
j'	PRO:PER	je
ai	VER:pres	avoir
piqué	VER:pper	piquer
la	DET:ART	le
fierté	NOM	fierté
,	PUN	,
J'	NAM	J'
ai	VER:pres	avoir
rompu	VER:pper	rompre
grâce	NOM	grâce
au	PRP:det	au
Ciel	NOM	Ciel
cet	PRO:DEM	ce
indigne	ADJ	indigne
traité	NOM	traité
:	PUN	:
Et	KON	et
vous	PRO:PER	vous
,	PUN	,
Dieux	NOM	Dieu
!	SENT	!
protecteurs	NOM	protecteur
du	PRP:det	du
sacré	NOM	sacré
Capitole	NAM	Capitole
,	PUN	,
Il	NAM	Il
faut	VER:pres	falloir
dans	PRP	dans
ce	PRO:DEM	ce
combat	NOM	combat
vous	PRO:PER	vous
venger	VER:infi	venger
,	PUN	,
et	KON	et
j'	PRO:PER	je
y	PRO:PER	y
vole	VER:pres	voler
:	PUN	:
Rome	NAM	Rome
,	PUN	,
vous	PRO:PER	vous
attendez	VER:pres	attendre
cette	PRO:DEM	ce
grande	ADJ	grand
action	NOM	action
,	PUN	,
Qu'	NAM	Qu'
Annibal	NAM	Annibal
suive	VER:subp	suivre
un	DET:ART	un
jour	NOM	jour
le	DET:ART	le
char	NOM	char
de	PRP	de
Scipion	NAM	Scipion
.	SENT	.
Ne	ADV	ne
m'	PRO:PER	me
abandonne	VER:pres	abandonner
point	ADV	point
,	PUN	,
viens	VER:pres	venir
,	PUN	,
ma	DET:POS	mon
chère	NOM	chère
Ermilie	NAM	Ermilie
,	PUN	,
Partager	NAM	Partager
les	DET:ART	le
frayeurs	NOM	frayeur
dont	PRO:REL	dont
mon	DET:POS	mon
âme	NOM	âme
est	VER:pres	être
saisie	VER:pper	saisir
,	PUN	,
Quel	NAM	Quel
combat	NOM	combat
!	SENT	!
Quelle	PRO:REL	quel
horreur	NOM	horreur
!	SENT	!
Quelle	PRO:REL	quel
confusion	NOM	confusion
!	SENT	!
Lucejus	NAM	Lucejus
est	VER:pres	être
aux	PRP:det	au
mains	NOM	main
avecque	VER:subp	avecque
Scipion	NAM	Scipion
,	PUN	,
Il	NAM	Il
a	VER:pres	avoir
joint	VER:pper	joindre
Annibal	NAM	Annibal
;	PUN	;
ah	INT	ah
!	SENT	!
fatale	ADJ	fatal
journée	NOM	journée
Qui	NAM	Qui
va	VER:pres	aller
de	PRP	de
mon	DET:POS	mon
Amant	NOM	amant
faire	VER:infi	faire
la	DET:ART	le
destinée	NOM	destinée
!	SENT	!
Je	PRO:PER	je
ne	ADV	ne
dis	VER:pres	dire
point	ADV	point
la	DET:ART	le
mienne	PRO:POS	mien
,	PUN	,
ah	INT	ah
Dieux	NOM	Dieu
!	SENT	!
Vous	PRO:PER	vous
savez	VER:pres	savoir
bien	ADV	bien
Que	VER:cond	Que
je	PRO:PER	je
n'	ADV	ne
aurai	VER:futu	avoir
jamais	ADV	jamais
d'	PRP	de
autre	ADJ	autre
sort	NOM	sort
que	PRO:REL	que
le	PRO:PER	le
sien	PRO:POS	sien
!	SENT	!
As	VER:pres	avoir
-tu	PRO:PER	tu
vu	VER:pper	voir
comme	KON	comme
moi	PRO:PER	moi
ce	PRO:DEM	ce
héros	NOM	héro|héros
intrépide	ADJ	intrépide
,	PUN	,
Animé	VER:pper	animer
par	PRP	par
l'	DET:ART	le
amour	NOM	amour
qui	PRO:REL	qui
lui	PRO:PER	lui
